nm,INT
655.1,14023
655.2,14006
655.3,13989
655.4,13977
655.5,13965
655.6,13947
655.7,13930
655.8,13913
655.9,13896
656.0,13878
656.1,13864
656.2,13852
656.3,13834
656.4,13818
656.5,13800
656.6,13783
656.7,13773
656.8,13762
656.9,13746
657.0,13731
657.1,13716
657.2,13701
657.3,13686
657.4,13676
657.5,13666
657.6,13652
657.7,13637
657.8,13619
657.9,13603
658.0,13586
658.1,13572
658.2,13559
658.3,13539
658.4,13520
658.5,13499
658.6,13478
658.7,13455
658.8,13436
658.9,13419
659.0,13396
659.1,13370
659.2,13347
659.3,13323
659.4,13303
659.5,13282
659.6,13256
659.7,13231
659.8,13205
659.9,13180
660.0,13152
660.1,13130
660.2,13108
660.3,13082
660.4,13055
660.5,13028
660.6,13002
660.7,12977
660.8,12954
660.9,12932
661.0,12906
661.1,12879
661.2,12852
661.3,12822
661.4,12797
661.5,12770
661.6,12738
661.7,12704
661.8,12666
661.9,12630
662.0,12593
662.1,12560
662.2,12524
662.3,12481
662.4,12439
662.5,12397
662.6,12355
662.7,12309
662.8,12269
662.9,12230
663.0,12185
663.1,12138
663.2,12094
663.3,12050
663.4,12011
663.5,11968
663.6,11921
663.7,11877
663.8,11832
663.9,11787
664.0,11737
664.1,11695
664.2,11653
664.3,11606
664.4,11560
664.5,11510
664.6,11464
664.7,11419
664.8,11372
664.9,11330
665.0,11294
665.1,11253
665.2,11213
665.3,11171
665.4,11133
665.5,11101
665.6,11071
665.7,11037
665.8,11003
665.9,10973
666.0,10945
666.1,10923
666.2,10900
666.3,10876
666.4,10854
666.5,10834
666.6,10815
666.7,10797
666.8,10781
666.9,10771
667.0,10764
667.1,10751
667.2,10741
667.3,10733
667.4,10725
667.5,10718
667.6,10715
667.7,10714
667.8,10708
667.9,10701
668.0,10694
668.1,10688
668.2,10687
668.3,10686
668.4,10679
668.5,10672
668.6,10666
668.7,10661
668.8,10657
668.9,10658
669.0,10659
669.1,10655
669.2,10652
669.3,10647
669.4,10641
669.5,10635
669.6,10632
669.7,10630
669.8,10619
669.9,10608
670.0,10595
670.1,10581
670.2,10565
670.3,10551
670.4,10540
670.5,10522
670.6,10504
670.7,10483
670.8,10463
670.9,10447
671.0,10430
671.1,10406
671.2,10384
671.3,10361
671.4,10337
671.5,10311
671.6,10289
671.7,10267
671.8,10239
671.9,10212
672.0,10180
672.1,10150
672.2,10120
672.3,10092
672.4,10063
672.5,10027
672.6,9993
672.7,9959
672.8,9923
672.9,9894
673.0,9864
673.1,9831
673.2,9797
673.3,9761
673.4,9729
673.5,9697
673.6,9668
673.7,9638
673.8,9602
673.9,9567
674.0,9532
674.1,9497
674.2,9459
674.3,9426
674.4,9395
674.5,9360
674.6,9325
674.7,9288
674.8,9254
674.9,9226
675.0,9196
675.1,9162
675.2,9131
675.3,9100
675.4,9068
675.5,9035
675.6,9008
675.7,8980
675.8,8950
675.9,8919
676.0,8886
676.1,8855
676.2,8823
676.3,8795
676.4,8765
676.5,8731
676.6,8697
676.7,8663
676.8,8626
676.9,8590
677.0,8559
677.1,8528
677.2,8492
677.3,8455
677.4,8421
677.5,8387
677.6,8357
677.7,8325
677.8,8288
677.9,8253
678.0,8217
678.1,8181
678.2,8141
678.3,8103
678.4,8068
678.5,8034
678.6,7995
678.7,7952
678.8,7913
678.9,7874
679.0,7833
679.1,7795
679.2,7760
679.3,7721
679.4,7681
679.5,7639
679.6,7599
679.7,7564
679.8,7530
679.9,7491
680.0,7451
680.1,7415
680.2,7380
680.3,7345
680.4,7314
680.5,7284
680.6,7252
680.7,7220
680.8,7187
680.9,7157
681.0,7128
681.1,7104
681.2,7081
681.3,7054
681.4,7030
681.5,7007
681.6,6985
681.7,6964
681.8,6948
681.9,6934
682.0,6917
682.1,6900
682.2,6883
682.3,6866
682.4,6855
682.5,6845
682.6,6832
682.7,6819
682.8,6808
682.9,6798
683.0,6790
683.1,6787
683.2,6786
683.3,6783
683.4,6781
683.5,6780
683.6,6780
683.7,6782
683.8,6787
683.9,6795
684.0,6798
684.1,6802
684.2,6806
684.3,6809
684.4,6817
684.5,6824
684.6,6826
684.7,6828
684.8,6829
684.9,6829
685.0,6828
685.1,6830
685.2,6830
685.3,6827
685.4,6822
685.5,6817
685.6,6812
685.7,6807
685.8,6806
685.9,6805
686.0,6800
686.1,6794
686.2,6788
686.3,6783
686.4,6781
686.5,6776
686.6,6767
686.7,6757
686.8,6746
686.9,6733
687.0,6719
687.1,6709
687.2,6697
687.3,6681
687.4,6664
687.5,6645
687.6,6628
687.7,6610
687.8,6595
687.9,6579
688.0,6557
688.1,6535
688.2,6513
688.3,6491
688.4,6467
688.5,6447
688.6,6427
688.7,6403
688.8,6378
688.9,6356
689.0,6335
689.1,6318
689.2,6299
689.3,6277
689.4,6257
689.5,6238
689.6,6218
689.7,6197
689.8,6177
689.9,6160
690.0,6143
690.1,6122
690.2,6100
690.3,6079
690.4,6058
690.5,6039
690.6,6020
690.7,5996
690.8,5973
690.9,5949
691.0,5922
691.1,5897
691.2,5875
691.3,5854
691.4,5829
691.5,5804
691.6,5782
691.7,5761
691.8,5740
691.9,5722
